id,K1,K2,K3,K4,K5
HG03538,0.00001,0.00001,0.99996,0.00001,0.00001
HG03539,0.01473,0.00001,0.98524,0.00001,0.00001
HG03540,0.00284,0.00001,0.99713,0.00001,0.00001
HG03547,0.00001,0.00001,0.72023,0.27974,0.00001
HG03548,0.00001,0.00001,0.66173,0.33824,0.00001
HG03556,0.00001,0.00001,0.74464,0.25533,0.00001
HG03557,0.00001,0.00001,0.61350,0.38647,0.00001
HG03558,0.00001,0.00001,0.72243,0.27754,0.00001
HG03559,0.00001,0.00001,0.72310,0.27687,0.00001
HG03563,0.00001,0.00001,0.65486,0.34511,0.00001
HG03565,0.00001,0.00001,0.62731,0.37266,0.00001
HG03567,0.00001,0.00001,0.72315,0.27682,0.00001
HG03571,0.00001,0.00001,0.73956,0.26041,0.00001
HG03572,0.00001,0.00001,0.75725,0.24272,0.00001
HG03574,0.00001,0.00001,0.95541,0.04456,0.00001
HG03575,0.00001,0.00001,0.76782,0.23215,0.00001
HG03576,0.00001,0.00001,0.99995,0.00002,0.00001
HG03577,0.00001,0.00001,0.80916,0.19081,0.00001
HG03578,0.00001,0.00001,0.85062,0.14935,0.00001
HG03579,0.00001,0.00001,0.92068,0.07928,0.00001
HG03582,0.00001,0.00001,0.81453,0.18544,0.00001
HG03583,0.00001,0.00001,0.73738,0.26259,0.00001
HG03584,0.00001,0.00001,0.85250,0.14747,0.00001
HG03585,0.02296,0.86323,0.00001,0.00001,0.11378
HG03589,0.00001,0.94935,0.00001,0.00001,0.05062
HG03593,0.00001,0.86295,0.00001,0.00001,0.13702
HG03594,0.00001,0.89311,0.00001,0.00001,0.10686
HG03595,0.00001,0.94359,0.00001,0.00001,0.05638
HG03596,0.00001,0.93797,0.00001,0.00001,0.06200
HG03598,0.01003,0.85076,0.00001,0.00001,0.13919
HG03600,0.00001,0.99996,0.00001,0.00001,0.00001
HG03603,0.00001,0.94430,0.00001,0.00001,0.05567
HG03604,0.08347,0.86617,0.00002,0.00001,0.05032
HG03605,0.00001,0.89958,0.00001,0.00001,0.10039
HG03606,0.07014,0.83451,0.00001,0.00001,0.09533
HG03607,0.06643,0.85631,0.00001,0.00001,0.07724
HG03611,0.02269,0.91168,0.00001,0.00001,0.06562
HG03615,0.00001,0.89400,0.00001,0.00001,0.10597
HG03616,0.00001,0.89492,0.00001,0.00001,0.10505
HG03617,0.00001,0.92951,0.00001,0.00001,0.07046
HG03618,0.18181,0.81816,0.00001,0.00001,0.00001
HG03619,0.28009,0.71988,0.00001,0.00001,0.00001
HG03620,0.17371,0.82626,0.00001,0.00001,0.00001
HG03624,0.26103,0.73894,0.00001,0.00001,0.00001
HG03625,0.31228,0.68769,0.00001,0.00001,0.00001
HG03626,0.28713,0.71284,0.00001,0.00001,0.00001
HG03629,0.15726,0.83652,0.00001,0.00001,0.00620
HG03631,0.18328,0.79536,0.00001,0.00001,0.02135
HG03633,0.09488,0.90509,0.00001,0.00001,0.00001
HG03634,0.28337,0.71659,0.00001,0.00001,0.00001
HG03635,0.19567,0.80430,0.00001,0.00001,0.00001
HG03636,0.16637,0.83361,0.00001,0.00001,0.00001
HG03639,0.00001,0.99996,0.00001,0.00001,0.00001
HG03640,0.00001,0.99996,0.00001,0.00001,0.00001
HG03641,0.00001,0.99996,0.00001,0.00001,0.00001
HG03642,0.00001,0.99996,0.00001,0.00001,0.00001
HG03643,0.00001,0.99996,0.00001,0.00001,0.00001
HG03644,0.00001,0.99092,0.00001,0.00001,0.00905
HG03645,0.02356,0.96511,0.00001,0.00001,0.01130
HG03646,0.00001,0.99996,0.00001,0.00001,0.00001
HG03649,0.19159,0.80838,0.00001,0.00001,0.00001
HG03650,0.12655,0.85442,0.00001,0.00001,0.01901
HG03651,0.14048,0.85949,0.00001,0.00001,0.00001
HG03652,0.12524,0.87473,0.00001,0.00001,0.00001
HG03653,0.07070,0.92927,0.00001,0.00001,0.00001
HG03654,0.05974,0.94023,0.00001,0.00001,0.00001
HG03660,0.02826,0.96370,0.00001,0.00001,0.00802
HG03663,0.00278,0.99308,0.00001,0.00001,0.00412
HG03667,0.00001,0.99996,0.00001,0.00001,0.00001
HG03668,0.07631,0.92366,0.00001,0.00001,0.00001
HG03669,0.00001,0.99996,0.00001,0.00001,0.00001
HG03672,0.00001,0.99996,0.00001,0.00001,0.00001
HG03673,0.03318,0.96679,0.00001,0.00001,0.00001
HG03679,0.00001,0.99996,0.00001,0.00001,0.00001
HG03680,0.02343,0.97654,0.00002,0.00001,0.00001
HG03681,0.00001,0.99996,0.00001,0.00001,0.00001
HG03682,0.03015,0.96982,0.00001,0.00001,0.00001
HG03683,0.00001,0.99996,0.00001,0.00001,0.00001
HG03684,0.00001,0.99996,0.00001,0.00001,0.00001
HG03685,0.00001,0.99996,0.00001,0.00001,0.00001
HG03686,0.00001,0.98267,0.00001,0.00001,0.01730
HG03687,0.00001,0.99996,0.00001,0.00001,0.00001
HG03688,0.00001,0.99996,0.00001,0.00001,0.00001
HG03689,0.00001,0.99996,0.00001,0.00001,0.00001
HG03690,0.00001,0.97956,0.00001,0.00001,0.02041
HG03691,0.00001,0.93631,0.00001,0.00001,0.06366
HG03692,0.00001,0.99490,0.00001,0.00001,0.00507
HG03693,0.00001,0.99437,0.00001,0.00001,0.00560
HG03694,0.07282,0.88499,0.00001,0.00001,0.04218
HG03695,0.00001,0.99996,0.00001,0.00001,0.00001
HG03696,0.00001,0.99996,0.00001,0.00001,0.00001
HG03697,0.00001,0.99996,0.00001,0.00001,0.00001
HG03698,0.00558,0.99439,0.00001,0.00001,0.00001
HG03699,0.09483,0.90266,0.00001,0.00001,0.00248
HG03700,0.03646,0.95945,0.00001,0.00001,0.00407
HG03701,0.01921,0.98028,0.00001,0.00001,0.00048
HG03702,0.00001,0.99787,0.00001,0.00001,0.00210
HG03703,0.01670,0.98327,0.00001,0.00001,0.00001
HG03704,0.00001,0.99996,0.00001,0.00001,0.00001
HG03705,0.00001,0.98258,0.00001,0.00001,0.01739
HG03706,0.00001,0.99996,0.00001,0.00001,0.00001
HG03707,0.00001,0.99996,0.00001,0.00001,0.00001
HG03708,0.15123,0.84874,0.00001,0.00001,0.00001
HG03709,0.04139,0.95858,0.00001,0.00001,0.00001
HG03710,0.09281,0.90716,0.00001,0.00001,0.00001
HG03711,0.00001,0.99996,0.00001,0.00001,0.00001
HG03713,0.12010,0.87987,0.00001,0.00001,0.00001
HG03714,0.13421,0.86568,0.00001,0.00001,0.00010
HG03716,0.12245,0.87752,0.00001,0.00001,0.00001
HG03717,0.00001,0.99996,0.00001,0.00001,0.00001
HG03718,0.00001,0.99996,0.00001,0.00001,0.00001
HG03719,0.00001,0.99996,0.00001,0.00001,0.00001
HG03720,0.00001,0.99996,0.00001,0.00001,0.00001
HG03721,0.00001,0.99996,0.00001,0.00001,0.00001
HG03722,0.00001,0.99996,0.00001,0.00001,0.00001
HG03725,0.00001,0.99996,0.00001,0.00001,0.00001
HG03727,0.00001,0.99996,0.00001,0.00001,0.00001
HG03729,0.00001,0.99996,0.00001,0.00001,0.00001
HG03730,0.00002,0.99995,0.00001,0.00001,0.00001
HG03731,0.00494,0.99502,0.00002,0.00001,0.00001
HG03732,0.00001,0.99996,0.00001,0.00001,0.00001
HG03733,0.00001,0.99996,0.00001,0.00001,0.00001
HG03736,0.00490,0.98362,0.00146,0.00001,0.01001
HG03738,0.00001,0.99996,0.00001,0.00001,0.00001
HG03740,0.00001,0.99996,0.00001,0.00001,0.00001
HG03741,0.00001,0.99996,0.00001,0.00001,0.00001
HG03742,0.00001,0.99996,0.00001,0.00001,0.00001
HG03743,0.00001,0.99996,0.00001,0.00001,0.00001
HG03744,0.00001,0.99428,0.00001,0.00001,0.00569
HG03745,0.00001,0.98670,0.00001,0.00001,0.01327
HG03746,0.11927,0.86891,0.00001,0.00001,0.01180
HG03750,0.00001,0.99996,0.00001,0.00001,0.00001
HG03752,0.00001,0.99996,0.00001,0.00001,0.00001
HG03753,0.00001,0.99996,0.00001,0.00001,0.00001
HG03754,0.00001,0.99996,0.00001,0.00001,0.00001
HG03755,0.00001,0.97721,0.00001,0.00001,0.02276
HG03756,0.00001,0.99996,0.00001,0.00001,0.00001
HG03757,0.00001,0.99996,0.00001,0.00001,0.00001
HG03760,0.00396,0.99601,0.00001,0.00001,0.00001
HG03761,0.07260,0.92737,0.00001,0.00001,0.00001
HG03762,0.00001,0.99996,0.00001,0.00001,0.00001
HG03763,0.05562,0.94435,0.00001,0.00001,0.00001
HG03765,0.16184,0.83813,0.00001,0.00001,0.00001
HG03767,0.44794,0.55203,0.00001,0.00001,0.00001
HG03770,0.00001,0.91441,0.00001,0.00001,0.08556
HG03771,0.00001,0.92981,0.00001,0.00001,0.07016
HG03772,0.00001,0.99996,0.00001,0.00001,0.00001
HG03773,0.00001,0.99996,0.00001,0.00001,0.00001
HG03774,0.00001,0.99996,0.00001,0.00001,0.00001
HG03775,0.00001,0.99996,0.00001,0.00001,0.00001
HG03777,0.00001,0.99996,0.00001,0.00001,0.00001
HG03778,0.00001,0.97681,0.00001,0.00001,0.02316
HG03779,0.00001,0.99996,0.00001,0.00001,0.00001
HG03780,0.00001,0.99996,0.00001,0.00001,0.00001
HG03781,0.00001,0.98390,0.00001,0.00001,0.01607
HG03782,0.00001,0.99996,0.00001,0.00001,0.00001
HG03784,0.00001,0.99996,0.00001,0.00001,0.00001
HG03785,0.00001,0.99996,0.00001,0.00001,0.00001
HG03786,0.00001,0.99996,0.00001,0.00001,0.00001
HG03787,0.00001,0.99996,0.00001,0.00001,0.00001
HG03788,0.00001,0.99656,0.00001,0.00001,0.00341
HG03789,0.04331,0.95666,0.00001,0.00001,0.00001
HG03790,0.00001,0.99996,0.00001,0.00001,0.00001
HG03792,0.00002,0.99995,0.00001,0.00001,0.00001
HG03793,0.00001,0.90708,0.00001,0.00001,0.09289
HG03794,0.00001,0.94533,0.00001,0.00001,0.05464
HG03795,0.00001,0.96828,0.00001,0.00001,0.03169
HG03796,0.00001,0.77747,0.00001,0.00001,0.22250
HG03797,0.00076,0.90364,0.00001,0.00001,0.09558
HG03798,0.00379,0.81094,0.00001,0.00001,0.18525
HG03799,0.00100,0.91558,0.00001,0.00001,0.08340
HG03800,0.00001,0.86109,0.00001,0.00001,0.13888
HG03801,0.00001,0.85525,0.00001,0.00001,0.14472
HG03802,0.00001,0.93224,0.00001,0.00001,0.06773
HG03803,0.00001,0.91117,0.00001,0.00001,0.08880
HG03804,0.00001,0.92231,0.00001,0.00001,0.07766
HG03805,0.00005,0.94325,0.00001,0.00001,0.05668
HG03806,0.02590,0.90018,0.00001,0.00001,0.07391
HG03807,0.01578,0.89997,0.00001,0.00001,0.08423
HG03808,0.01803,0.85610,0.00001,0.00001,0.12586
HG03809,0.05421,0.85393,0.00001,0.00001,0.09184
HG03812,0.00001,0.88650,0.00001,0.00001,0.11347
HG03814,0.00666,0.89598,0.00001,0.00001,0.09734
HG03815,0.00001,0.93214,0.00001,0.00001,0.06783
HG03816,0.00001,0.89642,0.00001,0.00001,0.10355
HG03817,0.03898,0.88091,0.00001,0.00001,0.08009
HG03821,0.03008,0.92808,0.00001,0.00001,0.04183
HG03823,0.07556,0.85468,0.00001,0.00001,0.06974
HG03824,0.00001,0.90922,0.00001,0.00001,0.09075
HG03825,0.03447,0.89367,0.00002,0.00001,0.07184
HG03826,0.00001,0.82877,0.00001,0.00001,0.17120
HG03829,0.00304,0.94194,0.00001,0.00001,0.05500
HG03830,0.01311,0.85860,0.00001,0.00001,0.12827
HG03831,0.00001,0.90162,0.00001,0.00001,0.09835
HG03832,0.00001,0.90930,0.00001,0.00001,0.09067
HG03833,0.00001,0.91162,0.00001,0.00001,0.08835
HG03834,0.00001,0.91043,0.00001,0.00001,0.08954
HG03836,0.00001,0.99996,0.00001,0.00001,0.00001
HG03837,0.00001,0.99272,0.00001,0.00001,0.00725
HG03838,0.00001,0.99775,0.00001,0.00001,0.00221
HG03844,0.00001,0.98464,0.00001,0.00001,0.01533
HG03846,0.00001,0.99996,0.00001,0.00001,0.00001
HG03848,0.00001,0.99996,0.00001,0.00001,0.00001
HG03849,0.00001,0.97549,0.00001,0.00001,0.02448
HG03850,0.00001,0.99996,0.00001,0.00001,0.00001
HG03851,0.00652,0.99345,0.00001,0.00001,0.00001
HG03854,0.01519,0.98478,0.00001,0.00001,0.00001
HG03856,0.00001,0.98149,0.00001,0.00001,0.01848
HG03857,0.00001,0.99996,0.00001,0.00001,0.00001
HG03858,0.00001,0.99996,0.00001,0.00001,0.00001
HG03861,0.00001,0.99996,0.00001,0.00001,0.00001
HG03862,0.00001,0.99683,0.00001,0.00001,0.00314
HG03863,0.00001,0.99996,0.00001,0.00001,0.00001
HG03864,0.00001,0.99710,0.00001,0.00001,0.00287
HG03866,0.00001,0.99996,0.00001,0.00001,0.00001
HG03867,0.00001,0.97539,0.00001,0.00001,0.02458
HG03868,0.00001,0.99996,0.00001,0.00001,0.00001
HG03869,0.01287,0.98710,0.00001,0.00001,0.00001
HG03870,0.00001,0.99996,0.00001,0.00001,0.00001
HG03871,0.03292,0.96705,0.00001,0.00001,0.00001
HG03872,0.00001,0.99996,0.00001,0.00001,0.00001
HG03873,0.00001,0.99996,0.00001,0.00001,0.00001
HG03874,0.00001,0.99996,0.00001,0.00001,0.00001
HG03875,0.16145,0.82597,0.00001,0.00001,0.01257
HG03882,0.00001,0.99996,0.00001,0.00001,0.00001
HG03884,0.00001,0.99996,0.00001,0.00001,0.00001
HG03885,0.02397,0.97600,0.00001,0.00001,0.00001
HG03886,0.00001,0.99996,0.00001,0.00001,0.00001
HG03887,0.00001,0.99996,0.00001,0.00001,0.00001
HG03888,0.16376,0.82700,0.00001,0.00001,0.00921
HG03890,0.01389,0.98608,0.00001,0.00001,0.00001
HG03894,0.00001,0.99996,0.00001,0.00001,0.00001
HG03895,0.00001,0.99996,0.00001,0.00001,0.00001
HG03896,0.00001,0.99996,0.00001,0.00001,0.00001
HG03897,0.14162,0.85835,0.00001,0.00001,0.00001
HG03898,0.00830,0.99167,0.00001,0.00001,0.00001
HG03899,0.00001,0.99996,0.00001,0.00001,0.00001
HG03900,0.00001,0.99996,0.00001,0.00001,0.00001
HG03902,0.01886,0.90121,0.00001,0.00001,0.07991
HG03904,0.00001,0.96264,0.00001,0.00001,0.03733
HG03905,0.03016,0.86416,0.00001,0.00001,0.10566
HG03906,0.00001,0.94530,0.00001,0.00001,0.05467
HG03907,0.00002,0.87945,0.00001,0.00001,0.12051
HG03908,0.01147,0.90660,0.00001,0.00001,0.08191
HG03909,0.00041,0.89782,0.00001,0.00001,0.10175
HG03910,0.00766,0.83767,0.00002,0.00001,0.15465
HG03911,0.00043,0.93215,0.00001,0.00001,0.06740
HG03913,0.00001,0.96881,0.00001,0.00001,0.03116
HG03914,0.00001,0.93090,0.00001,0.00001,0.06907
HG03915,0.00001,0.92667,0.00001,0.00001,0.07330
HG03916,0.01406,0.79444,0.00001,0.00001,0.19148
HG03917,0.00001,0.82032,0.00001,0.00001,0.17965
HG03919,0.07416,0.90979,0.00001,0.00001,0.01603
HG03920,0.00001,0.88817,0.00001,0.00001,0.11180
HG03922,0.03059,0.79773,0.00002,0.00001,0.17165
HG03925,0.00002,0.86126,0.00001,0.00001,0.13870
HG03926,0.02104,0.86996,0.00001,0.00001,0.10899
HG03927,0.00001,0.87758,0.00001,0.00001,0.12239
HG03928,0.00001,0.93423,0.00001,0.00001,0.06574
HG03929,0.09453,0.84329,0.00001,0.00001,0.06216
HG03930,0.05062,0.88732,0.00001,0.00001,0.06205
HG03931,0.02386,0.85472,0.00001,0.00001,0.12140
HG03934,0.00001,0.87843,0.00001,0.00001,0.12155
HG03937,0.00001,0.88035,0.00001,0.00001,0.11962
HG03940,0.00001,0.99996,0.00001,0.00001,0.00001
HG03941,0.00001,0.99836,0.00001,0.00001,0.00161
HG03942,0.00002,0.99995,0.00001,0.00001,0.00001
HG03943,0.00001,0.99996,0.00001,0.00001,0.00001
HG03944,0.00001,0.99996,0.00001,0.00001,0.00001
HG03945,0.00001,0.99996,0.00001,0.00001,0.00001
HG03947,0.00001,0.99842,0.00001,0.00001,0.00155
HG03949,0.00001,0.99996,0.00001,0.00001,0.00001
HG03950,0.00001,0.99220,0.00001,0.00001,0.00776
HG03951,0.00001,0.99996,0.00001,0.00001,0.00001
HG03953,0.00001,0.99989,0.00001,0.00001,0.00007
HG03955,0.00001,0.99996,0.00001,0.00001,0.00001
HG03960,0.00001,0.97811,0.00001,0.00001,0.02186
HG03963,0.01908,0.95901,0.00001,0.00001,0.02189
HG03965,0.00001,0.93958,0.00001,0.00001,0.06039
HG03967,0.01590,0.98407,0.00001,0.00001,0.00001
HG03968,0.00001,0.99996,0.00001,0.00001,0.00001
HG03969,0.00001,0.99996,0.00001,0.00001,0.00001
HG03971,0.00001,0.99996,0.00001,0.00001,0.00001
HG03973,0.00001,0.99996,0.00001,0.00001,0.00001
HG03974,0.03740,0.96256,0.00002,0.00001,0.00001
HG03976,0.05014,0.94049,0.00001,0.00935,0.00001
HG03977,0.00001,0.99000,0.00001,0.00001,0.00997
HG03978,0.00001,0.97915,0.00001,0.00001,0.02082
HG03985,0.00001,0.98764,0.00001,0.00001,0.01233
HG03986,0.00001,0.99996,0.00001,0.00001,0.00001
HG03989,0.00001,0.99996,0.00001,0.00001,0.00001
HG03990,0.00001,0.99996,0.00001,0.00001,0.00001
HG03991,0.00001,0.99996,0.00001,0.00001,0.00001
HG03992,0.00001,0.99996,0.00001,0.00001,0.00001
HG03995,0.00001,0.99996,0.00001,0.00001,0.00001
HG03998,0.00001,0.99996,0.00001,0.00001,0.00001
HG03999,0.00001,0.99996,0.00001,0.00001,0.00001
HG04001,0.00001,0.97132,0.00001,0.00001,0.02865
HG04002,0.00001,0.99996,0.00001,0.00001,0.00001
HG04003,0.10147,0.89850,0.00001,0.00001,0.00001
HG04006,0.00001,0.99996,0.00001,0.00001,0.00001
HG04014,0.00001,0.97842,0.00001,0.00001,0.02155
HG04015,0.05224,0.94773,0.00001,0.00001,0.00001
HG04017,0.00001,0.99996,0.00001,0.00001,0.00001
HG04018,0.00001,0.99996,0.00001,0.00001,0.00001
HG04019,0.00001,0.99996,0.00001,0.00001,0.00001
HG04020,0.02791,0.96052,0.00001,0.00001,0.01155
HG04022,0.00001,0.99996,0.00001,0.00001,0.00001
HG04023,0.00001,0.93896,0.00001,0.00001,0.06101
HG04025,0.00001,0.99996,0.00001,0.00001,0.00001
HG04026,0.00001,0.99996,0.00001,0.00001,0.00001
HG04029,0.00001,0.99463,0.00001,0.00001,0.00534
HG04033,0.00001,0.99996,0.00001,0.00001,0.00001
HG04035,0.00001,0.99881,0.00001,0.00001,0.00116
HG04036,0.00001,0.99996,0.00001,0.00001,0.00001
HG04038,0.00001,0.99437,0.00001,0.00001,0.00560
HG04039,0.00001,0.97969,0.00001,0.00001,0.02028
HG04042,0.00001,0.99996,0.00001,0.00001,0.00001
HG04047,0.00001,0.99996,0.00001,0.00001,0.00001
HG04054,0.00002,0.99995,0.00001,0.00001,0.00001
HG04056,0.00001,0.99996,0.00001,0.00001,0.00001
HG04059,0.04482,0.95515,0.00001,0.00001,0.00001
HG04060,0.05896,0.94101,0.00001,0.00001,0.00001
HG04061,0.00001,0.99996,0.00001,0.00001,0.00001
HG04062,0.00001,0.95577,0.00001,0.00001,0.04419
HG04063,0.00001,0.99996,0.00001,0.00001,0.00001
HG04070,0.08369,0.91628,0.00001,0.00001,0.00001
HG04075,0.04695,0.95302,0.00001,0.00001,0.00001
HG04076,0.00001,0.97483,0.00001,0.00001,0.02514
HG04080,0.08454,0.91543,0.00001,0.00001,0.00001
HG04090,0.00001,0.99996,0.00001,0.00001,0.00001
HG04093,0.00001,0.99996,0.00001,0.00001,0.00001
HG04094,0.00814,0.99177,0.00001,0.00001,0.00008
HG04096,0.00001,0.99996,0.00001,0.00001,0.00001
HG04098,0.01910,0.98087,0.00001,0.00001,0.00001
HG04099,0.00001,0.99996,0.00001,0.00001,0.00001
HG04100,0.00001,0.99996,0.00001,0.00001,0.00001
HG04106,0.00001,0.99996,0.00001,0.00001,0.00001
HG04107,0.02825,0.97172,0.00001,0.00001,0.00001
HG04115,0.00001,0.99996,0.00001,0.00001,0.00001
HG04118,0.00001,0.99996,0.00001,0.00001,0.00001
HG04122,0.00001,0.98899,0.00001,0.00001,0.01098
HG04127,0.00001,0.97392,0.00001,0.00001,0.02605
HG04131,0.00001,0.90034,0.00001,0.00001,0.09963
HG04132,0.02234,0.88895,0.00001,0.00001,0.08869
HG04133,0.00001,0.96585,0.00001,0.00001,0.03412
HG04134,0.00001,0.85213,0.00001,0.00001,0.14784
HG04135,0.08143,0.85306,0.00001,0.00001,0.06549
HG04136,0.03747,0.90394,0.00001,0.00001,0.05858
HG04140,0.00001,0.86958,0.00001,0.00001,0.13039
HG04141,0.02943,0.94315,0.00001,0.00001,0.02739
HG04142,0.01245,0.97487,0.00001,0.00001,0.01266
HG04144,0.08081,0.88155,0.00001,0.00001,0.03763
HG04146,0.06197,0.83014,0.00001,0.00001,0.10787
HG04147,0.00001,0.84430,0.00001,0.00001,0.15566
HG04148,0.02285,0.87500,0.00001,0.00001,0.10213
HG04149,0.08329,0.83981,0.00001,0.00001,0.07688
HG04150,0.00001,0.90119,0.00001,0.00001,0.09878
HG04151,0.01168,0.87864,0.00001,0.00001,0.10966
HG04152,0.02804,0.88676,0.00001,0.00001,0.08518
HG04153,0.00320,0.89790,0.00001,0.00001,0.09888
HG04155,0.02396,0.90451,0.00001,0.00001,0.07151
HG04156,0.00001,0.91202,0.00002,0.00001,0.08794
HG04157,0.02812,0.87038,0.00001,0.00001,0.10147
HG04158,0.04864,0.86620,0.00001,0.00001,0.08514
HG04159,0.00001,0.96420,0.00001,0.00001,0.03577
HG04160,0.00539,0.93993,0.00001,0.00001,0.05467
HG04161,0.00001,0.87744,0.00001,0.00001,0.12253
HG04162,0.00001,0.88935,0.00001,0.00001,0.11063
HG04164,0.00001,0.91615,0.00001,0.00001,0.08382
HG04171,0.08635,0.73301,0.00001,0.00001,0.18062
HG04173,0.00001,0.94589,0.00001,0.00001,0.05408
HG04174,0.00002,0.93964,0.00001,0.00001,0.06033
HG04175,0.00001,0.97148,0.00001,0.00001,0.02849
HG04176,0.00001,0.88498,0.00001,0.00001,0.11499
HG04177,0.00001,0.94360,0.00001,0.00001,0.05637
HG04180,0.04669,0.88741,0.00001,0.00001,0.06588
HG04182,0.01500,0.89959,0.00001,0.00001,0.08539
HG04183,0.02075,0.88319,0.00001,0.00001,0.09604
HG04184,0.00001,0.91317,0.00001,0.00001,0.08680
HG04185,0.00001,0.99996,0.00001,0.00001,0.00001
HG04186,0.00001,0.99996,0.00001,0.00001,0.00001
HG04187,0.00001,0.99996,0.00001,0.00001,0.00001
HG04188,0.03730,0.89243,0.00001,0.00001,0.07025
HG04189,0.00001,0.89689,0.00001,0.00001,0.10308
HG04191,0.00001,0.83269,0.00001,0.00001,0.16728
HG04192,0.00001,0.94060,0.00001,0.00001,0.05937
HG04193,0.00001,0.83947,0.00001,0.00001,0.16050
HG04194,0.00289,0.92662,0.00001,0.00001,0.07048
HG04195,0.07787,0.85849,0.00001,0.00001,0.06361
HG04198,0.00001,0.99996,0.00001,0.00001,0.00001
HG04199,0.00001,0.99996,0.00001,0.00001,0.00001
HG04200,0.00092,0.99905,0.00001,0.00001,0.00001
HG04202,0.00001,0.99996,0.00001,0.00001,0.00001
HG04204,0.00001,0.99996,0.00001,0.00001,0.00001
HG04206,0.00001,0.99996,0.00001,0.00001,0.00001
HG04209,0.00001,0.99996,0.00001,0.00001,0.00001
HG04210,0.00001,0.99996,0.00001,0.00001,0.00001
HG04211,0.01584,0.98413,0.00001,0.00001,0.00001
HG04212,0.00001,0.99996,0.00001,0.00001,0.00001
HG04214,0.02752,0.97245,0.00001,0.00001,0.00001
HG04215,0.00002,0.99995,0.00001,0.00001,0.00001
HG04216,0.01108,0.98889,0.00001,0.00001,0.00001
HG04217,0.00001,0.99996,0.00001,0.00001,0.00001
HG04219,0.00001,0.99996,0.00001,0.00001,0.00001
HG04222,0.00001,0.96380,0.00001,0.00001,0.03617
HG04225,0.00526,0.99471,0.00001,0.00001,0.00001
HG04227,0.00001,0.82095,0.00001,0.00001,0.17902
HG04228,0.00001,0.94117,0.00001,0.00001,0.05880
HG04229,0.00001,0.99417,0.00001,0.00001,0.00580
HG04235,0.00001,0.99996,0.00001,0.00001,0.00001
HG04238,0.00001,0.99996,0.00001,0.00001,0.00001
HG04239,0.00001,0.99996,0.00001,0.00001,0.00001
NA06984,0.99643,0.00001,0.00001,0.00354,0.00001
NA06985,0.99996,0.00001,0.00001,0.00002,0.00001
NA06986,0.99996,0.00001,0.00001,0.00001,0.00001
NA06989,0.99996,0.00001,0.00001,0.00001,0.00001
NA06991,0.99996,0.00001,0.00001,0.00001,0.00001
NA06993,0.99996,0.00001,0.00001,0.00001,0.00001
NA06994,0.99996,0.00001,0.00001,0.00001,0.00001
NA06995,0.99996,0.00001,0.00001,0.00001,0.00001
NA06997,0.99996,0.00001,0.00001,0.00001,0.00001
NA07000,0.99481,0.00440,0.00001,0.00001,0.00078
NA07014,0.99996,0.00001,0.00001,0.00001,0.00001
NA07019,0.99996,0.00001,0.00001,0.00001,0.00001
NA07022,0.99996,0.00001,0.00001,0.00001,0.00001
NA07029,0.99996,0.00001,0.00001,0.00001,0.00001
NA07031,0.99996,0.00001,0.00002,0.00001,0.00001
NA07034,0.99996,0.00001,0.00001,0.00001,0.00001
NA07037,0.99996,0.00001,0.00001,0.00001,0.00001
NA07045,0.99995,0.00001,0.00002,0.00001,0.00001
NA07048,0.99996,0.00001,0.00001,0.00001,0.00001
NA07051,0.99996,0.00001,0.00001,0.00001,0.00001
NA07055,0.99608,0.00001,0.00001,0.00001,0.00388
NA07056,0.99996,0.00001,0.00001,0.00001,0.00001
NA07345,0.99996,0.00001,0.00001,0.00001,0.00001
NA07346,0.99996,0.00001,0.00001,0.00001,0.00001
NA07347,0.99996,0.00001,0.00001,0.00001,0.00001
NA07348,0.99996,0.00001,0.00001,0.00001,0.00001
NA07349,0.99996,0.00001,0.00001,0.00001,0.00001
NA07357,0.99996,0.00001,0.00001,0.00001,0.00001
NA07435,0.99996,0.00001,0.00001,0.00001,0.00001
NA10830,0.99996,0.00001,0.00001,0.00001,0.00001
NA10831,0.99996,0.00001,0.00001,0.00001,0.00001
NA10835,0.99996,0.00001,0.00001,0.00001,0.00001
NA10836,0.99996,0.00001,0.00001,0.00001,0.00001
NA10837,0.99996,0.00001,0.00001,0.00001,0.00001
NA10838,0.98868,0.00001,0.00001,0.00001,0.01129
NA10839,0.99996,0.00001,0.00001,0.00001,0.00001
NA10840,0.99996,0.00001,0.00001,0.00001,0.00001
NA10842,0.99996,0.00001,0.00001,0.00001,0.00001
NA10843,0.99996,0.00001,0.00001,0.00001,0.00001
NA10845,0.99996,0.00001,0.00001,0.00001,0.00001
NA10846,0.99996,0.00001,0.00001,0.00001,0.00001
NA10847,0.99996,0.00001,0.00001,0.00001,0.00001
NA10851,0.99996,0.00001,0.00001,0.00001,0.00001
NA10852,0.99996,0.00001,0.00001,0.00001,0.00001
NA10854,0.99996,0.00001,0.00001,0.00001,0.00001
NA10855,0.99996,0.00001,0.00001,0.00001,0.00001
NA10856,0.99996,0.00001,0.00001,0.00001,0.00001
NA10857,0.99996,0.00001,0.00001,0.00001,0.00001
NA10859,0.99996,0.00001,0.00001,0.00001,0.00001
NA10860,0.99996,0.00001,0.00001,0.00001,0.00001
NA10861,0.99600,0.00397,0.00001,0.00001,0.00001
NA10863,0.99996,0.00001,0.00001,0.00001,0.00001
NA10864,0.99996,0.00001,0.00001,0.00001,0.00001
